drug1_id,drug2_id,drug1_name,drug2_name,interaction_type
DB00176,DB01303,Fluvoxamine,Oxtriphylline,metabolism
DB00176,DB01254,Fluvoxamine,Dasatinib,metabolism
DB00176,DB01621,Fluvoxamine,Pipotiazine,metabolism
DB00176,DB06210,Fluvoxamine,Eltrombopag,metabolism
DB00176,DB00575,Fluvoxamine,Clonidine,metabolism
DB00176,DB00953,Fluvoxamine,Rizatriptan,metabolism
DB00176,DB00918,Fluvoxamine,Almotriptan,metabolism
DB00176,DB06770,Fluvoxamine,Benzyl alcohol,metabolism
DB00176,DB04920,Fluvoxamine,Clevidipine,metabolism
DB00176,DB00461,Fluvoxamine,Nabumetone,metabolism
DB00176,DB00435,Fluvoxamine,Nitric Oxide,metabolism
DB00176,DB04946,Fluvoxamine,Iloperidone,metabolism
DB00176,DB04871,Fluvoxamine,Lorcaserin,metabolism
DB00176,DB06626,Fluvoxamine,Axitinib,metabolism
DB00176,DB06292,Fluvoxamine,Dapagliflozin,metabolism
DB00176,DB09570,Fluvoxamine,Ixazomib,metabolism
DB00176,DB12332,Fluvoxamine,Rucaparib,metabolism
DB00176,DB11737,Fluvoxamine,Icotinib,metabolism
DB00176,DB12161,Fluvoxamine,Deutetrabenazine,metabolism
DB00176,DB12026,Fluvoxamine,Voxilaprevir,metabolism
DB00176,DB13874,Fluvoxamine,Enasidenib,metabolism
DB00176,DB13952,Fluvoxamine,Estradiol acetate,metabolism
DB00176,DB13953,Fluvoxamine,Estradiol benzoate,metabolism
DB00176,DB13954,Fluvoxamine,Estradiol cypionate,metabolism
DB00176,DB13955,Fluvoxamine,Estradiol dienanthate,metabolism
DB00176,DB13956,Fluvoxamine,Estradiol valerate,metabolism
DB00176,DB09225,Fluvoxamine,Zotepine,metabolism
DB00176,DB06595,Fluvoxamine,Midostaurin,metabolism
DB00176,DB00220,Fluvoxamine,Nelfinavir,metabolism
DB00176,DB00231,Fluvoxamine,Temazepam,metabolism
DB00176,DB00328,Fluvoxamine,Indomethacin,metabolism
DB00176,DB00349,Fluvoxamine,Clobazam,metabolism
DB00176,DB00395,Fluvoxamine,Carisoprodol,metabolism
DB00176,DB00444,Fluvoxamine,Teniposide,metabolism
DB00176,DB00448,Fluvoxamine,Lansoprazole,metabolism
DB00176,DB00546,Fluvoxamine,Adinazolam,metabolism
DB00176,DB00582,Fluvoxamine,Voriconazole,metabolism
DB00176,DB00665,Fluvoxamine,Nilutamide,metabolism
DB00176,DB00736,Fluvoxamine,Esomeprazole,metabolism
DB00176,DB00794,Fluvoxamine,Primidone,metabolism
DB00176,DB00849,Fluvoxamine,Methylphenobarbital,metabolism
DB00176,DB00983,Fluvoxamine,Formoterol,metabolism
DB00176,DB01018,Fluvoxamine,Guanfacine,metabolism
DB00176,DB01060,Fluvoxamine,Amoxicillin,metabolism
DB00176,DB01124,Fluvoxamine,Tolbutamide,metabolism
DB00176,DB01129,Fluvoxamine,Rabeprazole,metabolism
DB00176,DB01174,Fluvoxamine,Phenobarbital,metabolism
DB00176,DB01274,Fluvoxamine,Arformoterol,metabolism
DB00176,DB00208,Fluvoxamine,Ticlopidine,metabolism
DB00176,DB00343,Fluvoxamine,Diltiazem,metabolism
DB00176,DB00927,Fluvoxamine,Famotidine,metabolism
DB00176,DB01211,Fluvoxamine,Clarithromycin,metabolism
DB00176,DB00250,Fluvoxamine,Dapsone,metabolism
DB00176,DB05109,Fluvoxamine,Trabectedin,metabolism
DB00176,DB00285,Fluvoxamine,Venlafaxine,metabolism
DB00176,DB00446,Fluvoxamine,Chloramphenicol,metabolism
DB00176,DB00531,Fluvoxamine,Cyclophosphamide,metabolism
DB00176,DB06403,Fluvoxamine,Ambrisentan,metabolism
DB00176,DB01175,Fluvoxamine,Escitalopram,metabolism
DB00176,DB06414,Fluvoxamine,Etravirine,metabolism
DB00176,DB05246,Fluvoxamine,Methsuximide,metabolism
DB00176,DB01036,Fluvoxamine,Tolterodine,metabolism
DB00176,DB00203,Fluvoxamine,Sildenafil,metabolism
DB00176,DB00672,Fluvoxamine,Chlorpropamide,metabolism
DB00176,DB01120,Fluvoxamine,Gliclazide,metabolism
DB00176,DB01016,Fluvoxamine,Glyburide,metabolism
DB00176,DB06739,Fluvoxamine,Seratrodast,metabolism
DB00176,DB06697,Fluvoxamine,Artemether,metabolism
DB00176,DB00289,Fluvoxamine,Atomoxetine,metabolism
DB00176,DB00245,Fluvoxamine,Benzatropine,metabolism
DB00176,DB00835,Fluvoxamine,Brompheniramine,metabolism
DB00176,DB00748,Fluvoxamine,Carbinoxamine,metabolism
DB00176,DB01559,Fluvoxamine,Clotiazepam,metabolism
DB00176,DB00988,Fluvoxamine,Dopamine,metabolism
DB00176,DB00590,Fluvoxamine,Doxazosin,metabolism
DB00176,DB01296,Fluvoxamine,Glucosamine,metabolism
DB00176,DB01050,Fluvoxamine,Ibuprofen,metabolism
DB00176,DB06738,Fluvoxamine,Ketobemidone,metabolism
DB00176,DB00371,Fluvoxamine,Meprobamate,metabolism
DB00176,DB00312,Fluvoxamine,Pentobarbital,metabolism
DB00176,DB00454,Fluvoxamine,Pethidine,metabolism
DB00176,DB01179,Fluvoxamine,Podofilox,metabolism
DB00176,DB01589,Fluvoxamine,Quazepam,metabolism
DB00176,DB01224,Fluvoxamine,Quetiapine,metabolism
DB00176,DB00624,Fluvoxamine,Testosterone,metabolism
DB00176,DB00373,Fluvoxamine,Timolol,metabolism
DB00176,DB00347,Fluvoxamine,Trimethadione,metabolism
DB00176,DB00313,Fluvoxamine,Valproic Acid,metabolism
DB00176,DB00495,Fluvoxamine,Zidovudine,metabolism
DB00176,DB00932,Fluvoxamine,Tipranavir,metabolism
DB00176,DB01259,Fluvoxamine,Lapatinib,metabolism
DB00176,DB00239,Fluvoxamine,Oxiconazole,metabolism
DB00176,DB06209,Fluvoxamine,Prasugrel,metabolism
DB00176,DB08895,Fluvoxamine,Tofacitinib,metabolism
DB00176,DB04938,Fluvoxamine,Ospemifene,metabolism
DB00176,DB08918,Fluvoxamine,Levomilnacipran,metabolism
DB00176,DB08932,Fluvoxamine,Macitentan,metabolism
DB00176,DB09068,Fluvoxamine,Vortioxetine,metabolism
DB00176,DB06176,Fluvoxamine,Romidepsin,metabolism
DB00176,DB05541,Fluvoxamine,Brivaracetam,metabolism
DB00176,DB05351,Fluvoxamine,Dexlansoprazole,metabolism
DB00176,DB11614,Fluvoxamine,Rupatadine,metabolism
DB00176,DB09061,Fluvoxamine,Cannabidiol,metabolism
DB00176,DB13943,Fluvoxamine,Testosterone cypionate,metabolism
DB00176,DB13944,Fluvoxamine,Testosterone enanthate,metabolism
DB00176,DB13946,Fluvoxamine,Testosterone undecanoate,metabolism
DB00176,DB13941,Fluvoxamine,Piperaquine,metabolism
DB00176,DB14011,Fluvoxamine,Nabiximols,metabolism
DB00176,DB00715,Fluvoxamine,Paroxetine,metabolism
DB00176,DB00705,Fluvoxamine,Delavirdine,metabolism
DB00176,DB00907,Fluvoxamine,Cocaine,metabolism
DB00176,DB01601,Fluvoxamine,Lopinavir,metabolism
DB00176,DB09118,Fluvoxamine,Stiripentol,metabolism
DB00176,DB00669,Fluvoxamine,Sumatriptan,risk or severity of adverse effects
DB00176,DB00952,Fluvoxamine,Naratriptan,risk or severity of adverse effects
DB00176,DB01069,Fluvoxamine,Promethazine,risk or severity of adverse effects
DB00176,DB00555,Fluvoxamine,Lamotrigine,risk or severity of adverse effects
DB00176,DB00243,Fluvoxamine,Ranolazine,serum concentration
DB00176,DB01149,Fluvoxamine,Nefazodone,serotonergic activities
DB00176,DB06700,Fluvoxamine,Desvenlafaxine,serotonergic activities
DB00176,DB04896,Fluvoxamine,Milnacipran,serotonergic activities
DB00176,DB00656,Fluvoxamine,Trazodone,serotonergic activities
DB00176,DB00574,Fluvoxamine,Fenfluramine,serotonergic activities
DB00176,DB09143,Fluvoxamine,Sonidegib,serum concentration
DB00176,DB08867,Fluvoxamine,Ulipristal,serum concentration
DB00176,DB01198,Fluvoxamine,Zopiclone,serum concentration
DB00176,DB06237,Fluvoxamine,Avanafil,serum concentration
DB00176,DB01558,Fluvoxamine,Bromazepam,serum concentration
DB00176,DB00564,Fluvoxamine,Carbamazepine,metabolism
DB00176,DB00700,Fluvoxamine,Eplerenone,serum concentration
DB00176,DB00501,Fluvoxamine,Cimetidine,metabolism
DB00176,DB00215,Fluvoxamine,Citalopram,serum concentration
DB00176,DB00363,Fluvoxamine,Clozapine,serum concentration
DB00176,DB00530,Fluvoxamine,Erlotinib,serum concentration
DB00176,DB00333,Fluvoxamine,Methadone,metabolism
DB00176,DB01233,Fluvoxamine,Metoclopramide,risk or severity of adverse effects
DB00176,DB09195,Fluvoxamine,Lorpiprazole,serum concentration
DB00176,DB00379,Fluvoxamine,Mexiletine,metabolism
DB00176,DB00334,Fluvoxamine,Olanzapine,metabolism
DB00176,DB06603,Fluvoxamine,Panobinostat,serum concentration
DB00176,DB04951,Fluvoxamine,Pirfenidone,serum concentration
DB00176,DB00571,Fluvoxamine,Propranolol,serum concentration
DB00176,DB00193,Fluvoxamine,Tramadol,neuroexcitatory activities
DB00176,DB00898,Fluvoxamine,Ethanol,risk or severity of adverse effects
DB00176,DB09166,Fluvoxamine,Etizolam,serum concentration
DB00176,DB08916,Fluvoxamine,Afatinib,serum concentration
DB00176,DB01247,Fluvoxamine,Isocarboxazid,therapeutic efficacy
DB00176,DB06695,Fluvoxamine,Dabigatran etexilate,serum concentration of active metabolites
DB00176,DB00921,Fluvoxamine,Buprenorphine,central nervous system depressant (CNS depressant) activities
DB00176,DB00318,Fluvoxamine,Codeine,therapeutic efficacy
DB00176,DB00557,Fluvoxamine,Hydroxyzine,central nervous system depressant (CNS depressant) activities
DB00176,DB06702,Fluvoxamine,Fesoterodine,serum concentration of active metabolites
DB00176,DB00653,Fluvoxamine,Magnesium sulfate,therapeutic efficacy
DB00176,DB00765,Fluvoxamine,Metyrosine,sedative activities
DB00176,DB04861,Fluvoxamine,Nebivolol,serum concentration
DB00176,DB01017,Fluvoxamine,Minocycline,central nervous system depressant (CNS depressant) activities
DB00176,DB00370,Fluvoxamine,Mirtazapine,central nervous system depressant (CNS depressant) activities
DB00176,DB00486,Fluvoxamine,Nabilone,central nervous system depressant (CNS depressant) activities
DB00176,DB00413,Fluvoxamine,Pramipexole,sedative activities
DB00176,DB00268,Fluvoxamine,Ropinirole,sedative activities
DB00176,DB05271,Fluvoxamine,Rotigotine,sedative activities
DB00176,DB06201,Fluvoxamine,Rufinamide,risk or severity of adverse effects
DB00176,DB09027,Fluvoxamine,Ledipasvir,serum concentration
DB00176,DB00230,Fluvoxamine,Pregabalin,therapeutic efficacy
DB00176,DB01392,Fluvoxamine,Yohimbine,therapeutic efficacy
DB00176,DB00580,Fluvoxamine,Valdecoxib,antiplatelet activities
DB00176,DB08439,Fluvoxamine,Parecoxib,antiplatelet activities
DB00176,DB00482,Fluvoxamine,Celecoxib,antiplatelet activities
DB00176,DB00749,Fluvoxamine,Etodolac,antiplatelet activities
DB00176,DB00605,Fluvoxamine,Sulindac,antiplatelet activities
DB00176,DB00821,Fluvoxamine,Carprofen,antiplatelet activities
DB00176,DB00244,Fluvoxamine,Mesalazine,antiplatelet activities
DB00176,DB00465,Fluvoxamine,Ketorolac,antiplatelet activities
DB00176,DB00500,Fluvoxamine,Tolmetin,antiplatelet activities
DB00176,DB00573,Fluvoxamine,Fenoprofen,antiplatelet activities
DB00176,DB00861,Fluvoxamine,Diflunisal,antiplatelet activities
DB00176,DB00939,Fluvoxamine,Meclofenamic acid,antiplatelet activities
DB00176,DB00963,Fluvoxamine,Bromfenac,antiplatelet activities
DB00176,DB01014,Fluvoxamine,Balsalazide,antiplatelet activities
DB00176,DB01399,Fluvoxamine,Salsalate,antiplatelet activities
DB00176,DB01600,Fluvoxamine,Tiaprofenic acid,antiplatelet activities
DB00176,DB04743,Fluvoxamine,Nimesulide,antiplatelet activities
DB00176,DB01397,Fluvoxamine,Magnesium salicylate,antiplatelet activities
DB00176,DB06802,Fluvoxamine,Nepafenac,antiplatelet activities
DB00176,DB00795,Fluvoxamine,Sulfasalazine,antiplatelet activities
DB00176,DB04552,Fluvoxamine,Niflumic Acid,antiplatelet activities
DB00176,DB01419,Fluvoxamine,Antrafenine,antiplatelet activities
DB00176,DB01401,Fluvoxamine,Choline magnesium trisalicylate,antiplatelet activities
DB00176,DB00233,Fluvoxamine,Aminosalicylic Acid,antiplatelet activities
DB00176,DB06774,Fluvoxamine,Capsaicin,antiplatelet activities
DB00176,DB00856,Fluvoxamine,Chlorphenesin,antiplatelet activities
DB00176,DB00720,Fluvoxamine,Clodronic Acid,antiplatelet activities
DB00176,DB01395,Fluvoxamine,Drospirenone,antiplatelet activities
DB00176,DB00515,Fluvoxamine,Cisplatin,antiplatelet activities
DB00176,DB09213,Fluvoxamine,Dexibuprofen,antiplatelet activities
DB00176,DB09214,Fluvoxamine,Dexketoprofen,antiplatelet activities
DB00176,DB09295,Fluvoxamine,Talniflumate,antiplatelet activities
DB00176,DB09285,Fluvoxamine,Morniflumate,antiplatelet activities
DB00176,DB11079,Fluvoxamine,Trolamine salicylate,antiplatelet activities
DB00176,DB13346,Fluvoxamine,Bufexamac,antiplatelet activities
DB00176,DB06480,Fluvoxamine,Prucalopride,serum concentration
DB00176,DB00945,Fluvoxamine,Acetylsalicylic acid,antiplatelet activities
DB00176,DB09042,Fluvoxamine,Tedizolid Phosphate,serotonergic activities
DB00176,DB00470,Fluvoxamine,Dronabinol,central nervous system depressant (CNS depressant) activities
DB00176,DB04948,Fluvoxamine,Lofexidine,therapeutic efficacy
DB00176,DB06605,Fluvoxamine,Apixaban,serum concentration
DB00176,DB01238,Fluvoxamine,Aripiprazole,serum concentration
DB00176,DB00559,Fluvoxamine,Bosentan,serum concentration
DB00176,DB09128,Fluvoxamine,Brexpiprazole,serum concentration
DB00176,DB01136,Fluvoxamine,Carvedilol,serum concentration
DB00176,DB01181,Fluvoxamine,Ifosfamide,serum concentration
DB00176,DB00619,Fluvoxamine,Imatinib,serum concentration
DB00176,DB00180,Fluvoxamine,Flunisolide,metabolism
DB00176,DB00185,Fluvoxamine,Cevimeline,metabolism
DB00176,DB00224,Fluvoxamine,Indinavir,metabolism
DB00176,DB00234,Fluvoxamine,Reboxetine,metabolism
DB00176,DB00238,Fluvoxamine,Nevirapine,metabolism
DB00176,DB00240,Fluvoxamine,Alclometasone,metabolism
DB00176,DB00270,Fluvoxamine,Isradipine,metabolism
DB00176,DB00280,Fluvoxamine,Disopyramide,metabolism
DB00176,DB00294,Fluvoxamine,Etonogestrel,metabolism
DB00176,DB00307,Fluvoxamine,Bexarotene,metabolism
DB00176,DB00317,Fluvoxamine,Gefitinib,metabolism
DB00176,DB00324,Fluvoxamine,Fluorometholone,metabolism
DB00176,DB00327,Fluvoxamine,Hydromorphone,metabolism
DB00176,DB00332,Fluvoxamine,Ipratropium bromide,metabolism
DB00176,DB00342,Fluvoxamine,Terfenadine,metabolism
DB00176,DB00346,Fluvoxamine,Alfuzosin,metabolism
DB00176,DB00361,Fluvoxamine,Vinorelbine,metabolism
DB00176,DB00381,Fluvoxamine,Amlodipine,metabolism
DB00176,DB00398,Fluvoxamine,Sorafenib,metabolism
DB00176,DB00401,Fluvoxamine,Nisoldipine,metabolism
DB00176,DB00402,Fluvoxamine,Eszopiclone,metabolism
DB00176,DB00433,Fluvoxamine,Prochlorperazine,metabolism
DB00176,DB00455,Fluvoxamine,Loratadine,metabolism
DB00176,DB00471,Fluvoxamine,Montelukast,metabolism
DB00176,DB00496,Fluvoxamine,Darifenacin,metabolism
DB00176,DB00528,Fluvoxamine,Lercanidipine,metabolism
DB00176,DB00541,Fluvoxamine,Vincristine,metabolism
DB00176,DB00570,Fluvoxamine,Vinblastine,metabolism
DB00176,DB00584,Fluvoxamine,Enalapril,metabolism
DB00176,DB00588,Fluvoxamine,Fluticasone propionate,metabolism
DB00176,DB00593,Fluvoxamine,Ethosuximide,metabolism
DB00176,DB00603,Fluvoxamine,Medroxyprogesterone acetate,metabolism
DB00176,DB00622,Fluvoxamine,Nicardipine,metabolism
DB00176,DB00625,Fluvoxamine,Efavirenz,metabolism
DB00176,DB00635,Fluvoxamine,Prednisone,metabolism
DB00176,DB00636,Fluvoxamine,Clofibrate,metabolism
DB00176,DB00637,Fluvoxamine,Astemizole,metabolism
DB00176,DB00643,Fluvoxamine,Mebendazole,metabolism
DB00176,DB00678,Fluvoxamine,Losartan,metabolism
DB00176,DB00683,Fluvoxamine,Midazolam,metabolism
DB00176,DB00701,Fluvoxamine,Amprenavir,metabolism
DB00176,DB00717,Fluvoxamine,Norethisterone,metabolism
DB00176,DB00731,Fluvoxamine,Nateglinide,metabolism
DB00176,DB00741,Fluvoxamine,Hydrocortisone,metabolism
DB00176,DB00745,Fluvoxamine,Modafinil,metabolism
DB00176,DB00757,Fluvoxamine,Dolasetron,metabolism
DB00176,DB00762,Fluvoxamine,Irinotecan,metabolism
DB00176,DB00778,Fluvoxamine,Roxithromycin,metabolism
DB00176,DB00802,Fluvoxamine,Alfentanil,metabolism
DB00176,DB00820,Fluvoxamine,Tadalafil,metabolism
DB00176,DB00834,Fluvoxamine,Mifepristone,metabolism
DB00176,DB00836,Fluvoxamine,Loperamide,metabolism
DB00176,DB00843,Fluvoxamine,Donepezil,metabolism
DB00176,DB00860,Fluvoxamine,Prednisolone,metabolism
DB00176,DB00862,Fluvoxamine,Vardenafil,metabolism
DB00176,DB00872,Fluvoxamine,Conivaptan,metabolism
DB00176,DB00877,Fluvoxamine,Sirolimus,metabolism
DB00176,DB00883,Fluvoxamine,Isosorbide Dinitrate,metabolism
DB00176,DB00889,Fluvoxamine,Granisetron,metabolism
DB00176,DB00897,Fluvoxamine,Triazolam,metabolism
DB00176,DB00906,Fluvoxamine,Tiagabine,metabolism
DB00176,DB00909,Fluvoxamine,Zonisamide,metabolism
DB00176,DB00910,Fluvoxamine,Paricalcitol,metabolism
DB00176,DB00911,Fluvoxamine,Tinidazole,metabolism
DB00176,DB00959,Fluvoxamine,Methylprednisolone,metabolism
DB00176,DB00962,Fluvoxamine,Zaleplon,metabolism
DB00176,DB00977,Fluvoxamine,Ethinyl Estradiol,metabolism
DB00176,DB00990,Fluvoxamine,Exemestane,metabolism
DB00176,DB00997,Fluvoxamine,Doxorubicin,metabolism
DB00176,DB01006,Fluvoxamine,Letrozole,metabolism
DB00176,DB01008,Fluvoxamine,Busulfan,metabolism
DB00176,DB01020,Fluvoxamine,Isosorbide Mononitrate,metabolism
DB00176,DB01023,Fluvoxamine,Felodipine,metabolism
DB00176,DB01026,Fluvoxamine,Ketoconazole,metabolism
DB00176,DB01045,Fluvoxamine,Rifampicin,metabolism
DB00176,DB01054,Fluvoxamine,Nitrendipine,metabolism
DB00176,DB01062,Fluvoxamine,Oxybutynin,metabolism
DB00176,DB01068,Fluvoxamine,Clonazepam,metabolism
DB00176,DB01072,Fluvoxamine,Atazanavir,metabolism
DB00176,DB01105,Fluvoxamine,Sibutramine,metabolism
DB00176,DB01114,Fluvoxamine,Chlorphenamine,metabolism
DB00176,DB01126,Fluvoxamine,Dutasteride,metabolism
DB00176,DB01132,Fluvoxamine,Pioglitazone,metabolism
DB00176,DB01167,Fluvoxamine,Itraconazole,metabolism
DB00176,DB01190,Fluvoxamine,Clindamycin,metabolism
DB00176,DB01215,Fluvoxamine,Estazolam,metabolism
DB00176,DB01216,Fluvoxamine,Finasteride,metabolism
DB00176,DB01227,Fluvoxamine,Levomethadyl Acetate,metabolism
DB00176,DB01229,Fluvoxamine,Paclitaxel,metabolism
DB00176,DB01232,Fluvoxamine,Saquinavir,metabolism
DB00176,DB01234,Fluvoxamine,Dexamethasone,metabolism
DB00176,DB01241,Fluvoxamine,Gemfibrozil,metabolism
DB00176,DB01256,Fluvoxamine,Retapamulin,metabolism
DB00176,DB01261,Fluvoxamine,Sitagliptin,metabolism
DB00176,DB01268,Fluvoxamine,Sunitinib,metabolism
DB00176,DB01263,Fluvoxamine,Posaconazole,metabolism
DB00176,DB01410,Fluvoxamine,Ciclesonide,metabolism
DB00176,DB04835,Fluvoxamine,Maraviroc,metabolism
DB00176,DB01409,Fluvoxamine,Tiotropium,metabolism
DB00176,DB01591,Fluvoxamine,Solifenacin,metabolism
DB00176,DB01319,Fluvoxamine,Fosamprenavir,metabolism
DB00176,DB06144,Fluvoxamine,Sertindole,metabolism
DB00176,DB00199,Fluvoxamine,Erythromycin,metabolism
DB00176,DB06155,Fluvoxamine,Rimonabant,metabolism
DB00176,DB06267,Fluvoxamine,Udenafil,metabolism
DB00176,DB06287,Fluvoxamine,Temsirolimus,metabolism
DB00176,DB01159,Fluvoxamine,Halothane,metabolism
DB00176,DB01110,Fluvoxamine,Miconazole,metabolism
DB00176,DB00814,Fluvoxamine,Meloxicam,metabolism
DB00176,DB00946,Fluvoxamine,Phenprocoumon,metabolism
DB00176,DB01248,Fluvoxamine,Docetaxel,metabolism
